5,,KAB. TRENGGALEK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,894.0
5,,KAB. TRENGGALEK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,670.0
5,,KAB. TRENGGALEK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,1564.0
5,,KAB. TULUNGAGUNG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,488671.0
5,,KAB. TULUNGAGUNG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,661910.0
5,,KAB. TULUNGAGUNG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,1150581.0
5,,KAB. TULUNGAGUNG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,3331.0
5,,KAB. TULUNGAGUNG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,4668.0
5,,KAB. TULUNGAGUNG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,7999.0
5,,KAB. TULUNGAGUNG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,4333.0
5,,KAB. TULUNGAGUNG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,3085.0
5,,KAB. TULUNGAGUNG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,7418.0
5,,KAB. BLITAR,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,278147.0
5,,KAB. BLITAR,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,431851.0
5,,KAB. BLITAR,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,709998.0
5,,KAB. BLITAR,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,1697.0
5,,KAB. BLITAR,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,3229.0
5,,KAB. BLITAR,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,4926.0
5,,KAB. BLITAR,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,12163.0
5,,KAB. BLITAR,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,10515.0
5,,KAB. BLITAR,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,22678.0
5,,KAB. KEDIRI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,454677.0
5,,KAB. KEDIRI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,775683.0
5,,KAB. KEDIRI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,1226045.0
5,,KAB. KEDIRI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,1315.0
5,,KAB. KEDIRI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,2100.0
5,,KAB. KEDIRI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,3415.0
5,,KAB. KEDIRI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,13958.0
5,,KAB. KEDIRI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,9847.0
5,,KAB. KEDIRI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,23805.0
5,,KAB. MALANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,418544.0
5,,KAB. MALANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,602226.0
5,,KAB. MALANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,1020770.0
5,,KAB. MALANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,10635.0
5,,KAB. MALANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,15793.0
5,,KAB. MALANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,26428.0
5,,KAB. MALANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,5818.0
5,,KAB. MALANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,3342.0
5,,KAB. MALANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,9160.0
5,,KAB. LUMAJANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,209581.0
5,,KAB. LUMAJANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,342095.0
5,,KAB. LUMAJANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,551676.0
5,,KAB. LUMAJANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,9959.0
5,,KAB. LUMAJANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,14174.0
5,,KAB. LUMAJANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,24133.0
5,,KAB. LUMAJANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,3896.0
5,,KAB. LUMAJANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,2591.0
5,,KAB. LUMAJANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,6487.0
5,,KAB. JEMBER,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,462623.0
5,,KAB. JEMBER,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,769875.0
5,,KAB. JEMBER,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,1232498.0
5,,KAB. JEMBER,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,15426.0
5,,KAB. JEMBER,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,26790.0
5,,KAB. JEMBER,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,42216.0
5,,KAB. JEMBER,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,2403.0
5,,KAB. JEMBER,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,1620.0
5,,KAB. JEMBER,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,4023.0
5,,KAB. BANYUWANGI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,293935.0
5,,KAB. BANYUWANGI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,399215.0
5,,KAB. BANYUWANGI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,693150.0
5,,KAB. BANYUWANGI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,4633.0
5,,KAB. BANYUWANGI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,6243.0
5,,KAB. BANYUWANGI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,10876.0
5,,KAB. BANYUWANGI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,1804.0
5,,KAB. BANYUWANGI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,1110.0
5,,KAB. BANYUWANGI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,2914.0
5,,KAB. BONDOWOSO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,333408.0
5,,KAB. BONDOWOSO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,536162.0
5,,KAB. BONDOWOSO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,869570.0
5,,KAB. BONDOWOSO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,6316.0
5,,KAB. BONDOWOSO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,8281.0
5,,KAB. BONDOWOSO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,14597.0
5,,KAB. BONDOWOSO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,1248.0
5,,KAB. BONDOWOSO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,1122.0
5,,KAB. BONDOWOSO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,2370.0
5,,KAB. SITUBONDO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,87807.0
5,,KAB. SITUBONDO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,117236.0
5,,KAB. SITUBONDO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,205043.0
5,,KAB. SITUBONDO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,10639.0
5,,KAB. SITUBONDO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,0.0
5,,KAB. SITUBONDO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,10639.0
5,,KAB. SITUBONDO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,1430.0
5,,KAB. SITUBONDO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,1243.0
5,,KAB. SITUBONDO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,2673.0
5,,KAB. PROBOLINGGO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,63233.0
5,,KAB. PROBOLINGGO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,75338.0
5,,KAB. PROBOLINGGO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,138571.0
5,,KAB. PROBOLINGGO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,9300.0
5,,KAB. PROBOLINGGO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,13224.0
5,,KAB. PROBOLINGGO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,22524.0
5,,KAB. PROBOLINGGO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,1186.0
5,,KAB. PROBOLINGGO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,634.0
5,,KAB. PROBOLINGGO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,1820.0
5,,KAB. PASURUAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,321563.0
5,,KAB. PASURUAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,447817.0
5,,KAB. PASURUAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,769380.0
5,,KAB. PASURUAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,4918.0
5,,KAB. PASURUAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,7103.0
5,,KAB. PASURUAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,12021.0
5,,KAB. PASURUAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,2935.0
5,,KAB. PASURUAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,1887.0
5,,KAB. PASURUAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,4822.0
5,,KAB. SIDOARJO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,812407.0
5,,KAB. SIDOARJO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,1106551.0
5,,KAB. SIDOARJO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,1918958.0
5,,KAB. SIDOARJO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,3327.0
5,,KAB. SIDOARJO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,5171.0
5,,KAB. SIDOARJO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,8498.0
5,,KAB. SIDOARJO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,29114.0
5,,KAB. SIDOARJO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,33056.0
5,,KAB. SIDOARJO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,62170.0
5,,KAB. MOJOKERTO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,399099.0
5,,KAB. MOJOKERTO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,625301.0
5,,KAB. MOJOKERTO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,1024400.0
5,,KAB. MOJOKERTO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,2900.0
5,,KAB. MOJOKERTO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,4121.0
5,,KAB. MOJOKERTO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,7021.0
5,,KAB. MOJOKERTO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,2409.0
5,,KAB. MOJOKERTO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,1571.0
5,,KAB. MOJOKERTO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,3980.0
5,,KAB. JOMBANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,225577.0
5,,KAB. JOMBANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,356188.0
5,,KAB. JOMBANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,581765.0
5,,KAB. JOMBANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,6777.0
5,,KAB. JOMBANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,9224.0
5,,KAB. JOMBANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,16001.0
5,,KAB. JOMBANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,7846.0
5,,KAB. JOMBANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,4689.0
5,,KAB. JOMBANG,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,12535.0
5,,KAB. NGANJUK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,384185.0
5,,KAB. NGANJUK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,762065.0
5,,KAB. NGANJUK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,1146250.0
5,,KAB. NGANJUK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,2853.0
5,,KAB. NGANJUK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,4376.0
5,,KAB. NGANJUK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,7229.0
5,,KAB. NGANJUK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,1878.0
5,,KAB. NGANJUK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,1219.0
5,,KAB. NGANJUK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,3097.0
5,,KAB. MADIUN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,392441.0
5,,KAB. MADIUN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,782235.0
5,,KAB. MADIUN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,1174676.0
5,,KAB. MADIUN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,1705.0
5,,KAB. MADIUN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,2639.0
5,,KAB. MADIUN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,4344.0
5,,KAB. MADIUN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,6286.0
5,,KAB. MADIUN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,3888.0
5,,KAB. MADIUN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,10174.0
5,,KAB. MAGETAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,117409.0
5,,KAB. MAGETAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,171318.0
5,,KAB. MAGETAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,288727.0
5,,KAB. MAGETAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,8210.0
5,,KAB. MAGETAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,8532.0
5,,KAB. MAGETAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,16742.0
5,,KAB. MAGETAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,2899.0
5,,KAB. MAGETAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,1972.0
5,,KAB. MAGETAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,4871.0
5,,KAB. NGAWI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,293544.0
5,,KAB. NGAWI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,505215.0
5,,KAB. NGAWI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,798759.0
5,,KAB. NGAWI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,6465.0
5,,KAB. NGAWI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,8249.0
5,,KAB. NGAWI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,14714.0
5,,KAB. NGAWI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,2701.0
5,,KAB. NGAWI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,2555.0
5,,KAB. NGAWI,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,5256.0
5,,KAB. BOJONEGORO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,192833.0
5,,KAB. BOJONEGORO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,350941.0
5,,KAB. BOJONEGORO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,543774.0
5,,KAB. BOJONEGORO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,2543.0
5,,KAB. BOJONEGORO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,2522.0
5,,KAB. BOJONEGORO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,5065.0
5,,KAB. BOJONEGORO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,2049.0
5,,KAB. BOJONEGORO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,1606.0
5,,KAB. BOJONEGORO,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,3655.0
5,,KAB. TUBAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,390564.0
5,,KAB. TUBAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,650251.0
5,,KAB. TUBAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,1040815.0
5,,KAB. TUBAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,3512.0
5,,KAB. TUBAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,4677.0
5,,KAB. TUBAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,8189.0
5,,KAB. TUBAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,1454.0
5,,KAB. TUBAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,738.0
5,,KAB. TUBAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,2192.0
5,,KAB. LAMONGAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,78495.0
5,,KAB. LAMONGAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,104485.0
5,,KAB. LAMONGAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l_+_p,182980.0
5,,KAB. LAMONGAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l,10113.0
5,,KAB. LAMONGAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_p,13373.0
5,,KAB. LAMONGAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_inap_l_+_p,23486.0
5,,KAB. LAMONGAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l,1615.0
5,,KAB. LAMONGAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_p,914.0
5,,KAB. LAMONGAN,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_gangguan_jiwa_l_+_p,2529.0
5,,KAB. GRESIK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_l,769242.0
5,,KAB. GRESIK,fasilitas_pelayanan_kesehatan_tingkat_pertama_puskesmas_rawat_jalan_p,1219180.0
